row_id,r,sigma_prime,sigma_second,Q_sqrt_negative_sigma_second,mu_recovered,gamma_recovered,mu_difference_from_extracted_record,gamma_difference_from_extracted_record,recovery_error,finite_status
995,12.57500000000000000000000000000000000000,-0.01697322731336695183413528048251955823564,-0.004348001866255030544080245214645030159890,0.06593938023863304816586471951748044176436,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,2.420369946780823920511269145803969904731e-121,2.423393520660234813589757934644048122701e-121,FINITE
996,12.60000000000000000000000000000000000000,-0.01708174846458697182037263157333527718864,-0.004333702008186830473353189422405962819296,0.06583085908741302817962736842666472281136,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
997,12.62500000000000000000000000000000000000,-0.01718991300068329227540805938215302581442,-0.004319472579085674861691696992468990011825,0.06572269455131670772459194061784697418558,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,3.872591914849318272818030633286351847570e-121,3.874482367446586931133676462565053406497e-121,FINITE
998,12.65000000000000000000000000000000000000,-0.01729772267660043467707518461352803274106,-0.004305313117211938630952667572175257540221,0.06561488487539956532292481538647196725894,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
999,12.67500000000000000000000000000000000000,-0.01740517923578673025924358948657394204338,-0.004291223164603820100365190414633774800867,0.06550742831621326974075641051342605795662,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-1.452221968068494352306761487482381942839e-121,1.452221968068494352306761487482381942839e-121,FINITE
1000,12.70000000000000000000000000000000000000,-0.01751228441028830183142554792987199481088,-0.004277202267040310686288760627689928094401,0.06540032314171169816857445207012800518912,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,2.904443936136988704613522974964763885678e-121,2.904443936136988704613522974964763885678e-121,FINITE
1001,12.72500000000000000000000000000000000000,-0.01761903992084212513713856707880456756476,-0.004263249974004587378231980565715611238409,0.06529356763115787486286143292119543243524,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-1.936295957424659136409015316643175923785e-121,1.936295957424659136409015316643175923785e-121,FINITE
1002,12.75000000000000000000000000000000000000,-0.01772544747696818025141827193883978007636,-0.004249365838647822483713687735182341097154,0.06518716007503181974858172806116021992364,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
1003,12.77500000000000000000000000000000000000,-0.01783150877706070338120072233748535366945,-0.004235549417753405215129202307806022825655,0.06508109877493929661879927766251464633055,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
1004,12.80000000000000000000000000000000000000,-0.01793722550847854929761592984613295146432,-0.004221800271701569771057263209164667384976,0.06497538204352145070238407015386704853568,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,1.452221968068494352306761487482381942839e-121,1.452221968068494352306761487482381942839e-121,FINITE
1005,12.82500000000000000000000000000000000000,-0.01804259934763467449652273767455894938621,-0.004208117964434424642431534337881133057678,0.06487000820436532550347726232544105061379,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,1.936295957424659136409015316643175923785e-121,1.936295957424659136409015316643175923785e-121,FINITE
1006,12.85000000000000000000000000000000000000,-0.01814763196008475105283751122588921806218,-0.004194502063421377950727171748967474654034,0.06476497559191524894716248877411078193782,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
1007,12.87500000000000000000000000000000000000,-0.01825232500061492100533399959020733379330,-0.004180952139624953700800265502572684146078,0.06466028255138507899466600040979266620670,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-1.936295957424659136409015316643175923785e-121,1.936295957424659136409015316643175923785e-121,FINITE
1008,12.90000000000000000000000000000000000000,-0.01835668011332870098158856227343785961451,-0.004167467767466993905287989442182522599654,0.06455592743867129901841143772656214038549,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,2.904443936136988704613522974964763885678e-121,2.904443936136988704613522974964763885678e-121,FINITE
1009,12.92500000000000000000000000000000000000,-0.01846069893173304664758354867746220589940,-0.004154048524795241610551566817742134485794,0.06445190862026695335241645132253779410060,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,1.936295957424659136409015316643175923785e-121,1.936295957424659136409015316643175923785e-121,FINITE
1010,12.95000000000000000000000000000000000000,-0.01856438307882358644313234178400325519062,-0.004140693992850299926043831965016649207341,0.06434822447317641355686765821599674480938,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
1011,12.97500000000000000000000000000000000000,-0.01866773416716903394272332712152475056728,-0.004127403756232962229728973586457204376357,0.06424487338483096605727667287847524943272,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
1012,13.00000000000000000000000000000000000000,-0.01877075379899478806156823176796884021227,-0.004114177402871908791794320263380570259030,0.06414185375300521193843176823203115978773,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-2.420369946780823920511269145803969904731e-121,2.420369946780823920511269145803969904731e-121,FINITE
1013,13.02500000000000000000000000000000000000,-0.01887344356626573020855480774019276584936,-0.004101014523991765127392719986657925350660,0.06403916398573426979144519225980723415064,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,2.904443936136988704613522974964763885678e-121,2.906964061501470238272911111291786442461e-121,FINITE
1014,13.05000000000000000000000000000000000000,-0.01897580505076822737141711538385822480408,-0.004087914714081517456558736760973615974417,0.06393680250123177262858288461614177519592,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
1015,13.07500000000000000000000000000000000000,-0.01907783982419135000472158545078611365872,-0.004074877570863280715771728393706635469949,0.06383476772780864999527841454921388634128,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,1.936295957424659136409015316643175923785e-121,1.936295957424659136409015316643175923785e-121,FINITE
1016,13.10000000000000000000000000000000000000,-0.01917954944820731347819696872325796931476,-0.004061902695261414630912703489286100415989,0.06373305810379268652180303127674203068524,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,2.420369946780823920511269145803969904731e-121,2.420369946780823920511269145803969904731e-121,FINITE
1017,13.12500000000000000000000000000000000000,-0.01928093547455115173148505067834796829811,-0.004048989691371983425598146462783420222357,0.06363167207744884826851494932165203170189,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,3.872591914849318272818030633286351847570e-121,3.874482367446586931133676462565053406497e-121,FINITE
1018,13.15000000000000000000000000000000000000,-0.01938199944509963167153090433214015788813,-0.004036138166432554802090859462740962171236,0.06353060810690036832846909566785984211187,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
1019,13.17500000000000000000000000000000000000,-0.01948274289194941674054121410591678965771,-0.004023347730792333894203067466885367728432,0.06342986466005058325945878589408321034229,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
1020,13.20000000000000000000000000000000000000,-0.01958316733749448797569200432585401964042,-0.004010617997882627952837998195942716944990,0.06332944021450551202430799567414598035958,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,1.452221968068494352306761487482381942839e-121,1.452221968068494352306761487482381942839e-121,FINITE
1021,13.22500000000000000000000000000000000000,-0.01968327429450283077653855643996352792236,-0.003997948584187637585079982213132442414944,0.06322933325749716922346144356003647207764,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-1.452221968068494352306761487482381942839e-121,1.452221968068494352306761487482381942839e-121,FINITE
1022,13.25000000000000000000000000000000000000,-0.01978306526619239549234643129581599276562,-0.003985339109215570427056597368324656245359,0.06312954228580760450765356870418400723438,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,1.452221968068494352306761487482381942839e-121,1.452221968068494352306761487482381942839e-121,FINITE
1023,13.27500000000000000000000000000000000000,-0.01988254174630633983929977439711715775969,-0.003972789195470073189175965353674645351032,0.06303006580569366016070022560288284224031,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
1024,13.30000000000000000000000000000000000000,-0.01998170521918756105672832807267328548234,-0.003960298468421978069804145806238431737287,0.06293090233281243894327167192732671451766,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
1025,13.32500000000000000000000000000000000000,-0.02008055715985252561210505998984018825960,-0.003947866556481359590007510199735441553721,0.06283205039214747438789494001015981174040,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
1026,13.35000000000000000000000000000000000000,-0.02017909903406440416657968985788561363805,-0.003935493090969897957658560818645742119175,0.06273350851793559583342031014211438636195,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
1027,13.37500000000000000000000000000000000000,-0.02027733229840551941620768794279433965262,-0.003923177706093545124006144599741200483933,0.06263527525359448058379231205720566034738,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,9.681479787123295682045076583215879618926e-122,9.756823178591322958587864469266398797597e-122,FINITE
1028,13.40000000000000000000000000000000000000,-0.02037525840034911432878794039482404116132,-0.003910920038915489749757366773938413462730,0.06253734915165088567121205960517595883868,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-1.452221968068494352306761487482381942839e-121,1.452221968068494352306761487482381942839e-121,FINITE
1029,13.42500000000000000000000000000000000000,-0.02047287877833044820231400833063588729359,-0.003898719729329417350823424077323049924655,0.06243972877366955179768599166936411270641,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
1030,13.45000000000000000000000000000000000000,-0.02057019486181722787845289485287627893598,-0.003886576420033061946159466346362035199901,0.06234241269018277212154710514712372106402,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
1031,13.47500000000000000000000000000000000000,-0.02066720807137938135317097846107516852516,-0.003874489756502045581593604129400592895453,0.06224539948062061864682902153892483147484,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,1.936295957424659136409015316643175923785e-121,1.940074099470759108584346399935172402720e-121,FINITE
1032,13.50000000000000000000000000000000000000,-0.02076391981875818093660912467172216850825,-0.003862459386964002154206190562256764868274,0.06214868773324181906339087532827783149175,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,2.420369946780823920511269145803969904731e-121,2.423393520660234813589757934644048122701e-121,FINITE
1033,13.52500000000000000000000000000000000000,-0.02086033150693472302554814599742392614633,-0.003850484962372982011701141975343170939760,0.06205227604506527697445185400257607385367,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
1034,13.55000000000000000000000000000000000000,-0.02095644453019777146428227703176329579423,-0.003838566136384133850319694301541498303293,0.06195616302180222853571772296823670420577,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,2.904443936136988704613522974964763885678e-121,2.906964061501470238272911111291786442461e-121,FINITE
1035,13.57500000000000000000000000000000000000,-0.02105226027421097138341303070418445567286,-0.003826702565328660483196744172381964576622,0.06186034727778902861658696929581554432714,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,2.420369946780823920511269145803969904731e-121,2.423393520660234813589757934644048122701e-121,FINITE
1036,13.60000000000000000000000000000000000000,-0.02114778011607944032096989328770736848144,-0.003814893908189045098663674488631435171024,0.06176482743592055967903010671229263151856,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
1037,13.62500000000000000000000000000000000000,-0.02124300542441574334633930795157568368887,-0.003803139826574544674871955989208947198218,0.06166960212758425665366069204842431631113,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,1.452221968068494352306761487482381942839e-121,1.457255681491388302233693980639066144224e-121,FINITE
1038,13.65000000000000000000000000000000000000,-0.02133793755940525882472111115848148456977,-0.003791439984696947263261257335027479665528,0.06157466999259474117527888884151851543023,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,1.936295957424659136409015316643175923785e-121,1.940074099470759108584346399935172402720e-121,FINITE
1039,13.67500000000000000000000000000000000000,-0.02143257787287094137821415196143712133948,-0.003779794049346589898836466202913916695682,0.06148002967912905862178584803856287866052,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
1040,13.70000000000000000000000000000000000000,-0.02152692770833748851914267189063588269012,-0.003768201689868633939961878454425928160824,0.06138567984366251148085732810936411730988,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
1041,13.72500000000000000000000000000000000000,-0.02162098840109491735185487940284565263179,-0.003756662578139594684439587545743183049490,0.06129161915090508264814512059715434736821,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
1042,13.75000000000000000000000000000000000000,-0.02171476127826155766093803526037862864180,-0.003745176388544122152024322619401509618905,0.06119784627373844233906196473962137135820,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,2.904443936136988704613522974964763885678e-121,2.906964061501470238272911111291786442461e-121,FINITE
1043,13.77500000000000000000000000000000000000,-0.02180824765884646762658357654824104524718,-0.003733742797952029966249950781296015870295,0.06110435989315353237341642345175895475282,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,1.936295957424659136409015316643175923785e-121,1.936295957424659136409015316643175923785e-121,FINITE
1044,13.80000000000000000000000000000000000000,-0.02190144885381127833168493030763949173081,-0.003722361485695569310514679686399165639659,0.06101115869818872166831506969236050826919,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
1045,13.82500000000000000000000000000000000000,-0.02199436616613147315014356096893523798131,-0.003711032133546944974803570749870798921833,0.06091824138586852684985643903106476201869,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,4.840739893561647841022538291607939809463e-122,4.989720471823966390447213452878918686828e-122,FINITE
1046,13.85000000000000000000000000000000000000,-0.02208700089085710803177958692251202609481,-0.003699754425696070550229002334119029932971,0.06082560666114289196822041307748797390519,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
1047,13.87500000000000000000000000000000000000,-0.02217935431517297862617638377522433338673,-0.003688528048728559868752712575905918817001,0.06073325323682702137382361622477566661327,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,1.936295957424659136409015316643175923785e-121,1.936295957424659136409015316643175923785e-121,FINITE
1048,13.90000000000000000000000000000000000000,-0.02227142771845824011571861847216240518398,-0.003677352691603951825027318558178784341616,0.06064117983354175988428138152783759481602,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,1.936295957424659136409015316643175923785e-121,1.940074099470759108584346399935172402720e-121,FINITE
1049,13.92500000000000000000000000000000000000,-0.02236322237234548555699503842544166128288,-0.003666228045634165756270880510328156450672,0.06054938517965451444300496157455833871712,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
1050,13.95000000000000000000000000000000000000,-0.02245473954077928845961623289384099991552,-0.003655153804462184594475101289566307079832,0.06045786801122071154038376710615900008448,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,1.936295957424659136409015316643175923785e-121,1.936295957424659136409015316643175923785e-121,FINITE
1051,13.97500000000000000000000000000000000000,-0.02254598048007421526232889626897585191520,-0.003644129664040963043055887245347887635013,0.06036662707192578473767110373102414808480,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,1.452221968068494352306761487482381942839e-121,1.452221968068494352306761487482381942839e-121,FINITE
1052,14.00000000000000000000000000000000000000,-0.02263694643897231329807750271940966107490,-0.003633155322612558067293834949904518028476,0.06027566111302768670192249728059033892510,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,3.388517925493153488715776804125557866624e-121,3.388517925493153488715776804125557866624e-121,FINITE
1053,14.02500000000000000000000000000000000000,-0.02272763865870007977235763443460247886305,-0.003622230480687479024591164452707717381995,0.06018496889329992022764236556539752113695,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,-9.681479787123295682045076583215879618926e-122,9.756823178591322958587864469266398797597e-122,FINITE
1054,14.05000000000000000000000000000000000000,-0.02281805837302491721280861036119663792693,-0.003611354841024254796699939332736333527198,0.06009454917897508278719138963880336207307,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
1055,14.07500000000000000000000000000000000000,-0.02290820680831108078249288675569716650851,-0.003600528108609215321663176218816710778155,0.06000440074368891921750711324430283349149,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
1056,14.10000000000000000000000000000000000000,-0.02299808518357512278469251794936432200946,-0.003589749990636484958264567891289227115626,0.05991452236842487721530748205063567799054,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
1057,14.12500000000000000000000000000000000000,-0.02308769471054083962330556919366242255717,-0.003579020196488185150312780929610028013478,0.05982491284145916037669443080633757744283,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
1058,14.15000000000000000000000000000000000000,-0.02317703659369372642003477403108764254364,-0.003568338437714843892101240689582721577501,0.05973557095830627357996522596891235745636,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,1.936295957424659136409015316643175923785e-121,1.940074099470759108584346399935172402720e-121,FINITE
1059,14.17500000000000000000000000000000000000,-0.02326611203033494442751415008047165426776,-0.003557704428016009529892428975036545849878,0.05964649552166505557248584991952834573224,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,1.936295957424659136409015316643175923785e-121,1.936295957424659136409015316643175923785e-121,FINITE
1060,14.20000000000000000000000000000000000000,-0.02335492221063480631630416245561151200590,-0.003547117883221066467285288115266898711871,0.05955768534136519368369583754438848799410,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,2.420369946780823920511269145803969904731e-121,2.423393520660234813589757934644048122701e-121,FINITE
1061,14.22500000000000000000000000000000000000,-0.02344346831768578435328999178958836708338,-0.003536578521270250374843496396045142521437,0.05946913923431421564671000821041163291662,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,2.420369946780823920511269145803969904731e-121,2.423393520660234813589757934644048122701e-121,FINITE
1062,14.25000000000000000000000000000000000000,-0.02353175152755504642942836441208699089217,-0.003526086062195860536399156016128078424428,0.05938085602444495357057163558791300910783,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
1063,14.27500000000000000000000000000000000000,-0.02361977300933652483599427428984753722818,-0.003515640228103666996008675816238663274076,0.05929283454266347516400572571015246277182,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
1064,14.30000000000000000000000000000000000000,-0.02370753392520252263046800330470285780398,-0.003505240743154510200633057317170627656136,0.05920507362679747736953199669529714219602,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,9.681479787123295682045076583215879618926e-122,9.756823178591322958587864469266398797597e-122,FINITE
1065,14.32500000000000000000000000000000000000,-0.02379503543045486237596355301641636596997,-0.003494887333546090864250987650398336878231,0.05911757212154513762403644698358363403003,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
1066,14.35000000000000000000000000000000000000,-0.02388227867357558198162054985134729075308,-0.003484579727494947809297556112397875970187,0.05903032887842441801837945014865270924692,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,1.936295957424659136409015316643175923785e-121,1.936295957424659136409015316643175923785e-121,FINITE
1067,14.37500000000000000000000000000000000000,-0.02396926479627718231565167386837899331862,-0.003474317655218621571061360037378127157589,0.05894334275572281768434832613162100668138,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,3.388517925493153488715776804125557866624e-121,3.390678281419017792636480950462244399136e-121,FINITE
1068,14.40000000000000000000000000000000000000,-0.02405599493355243120774566739985718172921,-0.003464100848918001579975439063381269094810,0.05885661261844756879225433260014281827079,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,1.936295957424659136409015316643175923785e-121,1.940074099470759108584346399935172402720e-121,FINITE
1069,14.42500000000000000000000000000000000000,-0.02414247021372372840326116059363558458243,-0.003453929042759854765609936615656690798634,0.05877013733827627159673883940636441541757,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,4.840739893561647841022538291607939809463e-122,4.989720471823966390447213452878918686828e-122,FINITE
1070,14.45000000000000000000000000000000000000,-0.02422869175849203597809823782973203252078,-0.003443801972859533454623571265284183277509,0.05868391579350796402190176217026796747922,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-2.420369946780823920511269145803969904731e-121,2.420369946780823920511269145803969904731e-121,FINITE
1071,14.47500000000000000000000000000000000000,-0.02431466068298537867029236570321907778932,-0.003433719377263860462963724385436183734218,0.05859794686901462132970763429678092221068,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
1072,14.50000000000000000000000000000000000000,-0.02440037809580691853222868220238464678441,-0.003423680995934189310227910512272328960392,0.05851222945619308146777131779761535321559,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
1073,14.52500000000000000000000000000000000000,-0.02448584509908260825591354625295747240721,-0.003413686570729637511319172025271196099855,0.05842676245291739174408645374704252759279,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
1074,14.55000000000000000000000000000000000000,-0.02457106278850842747295466836254297749331,-0.003403735845390490927350994131263103665430,0.05834154476349157252704533163745702250669,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
1075,14.57500000000000000000000000000000000000,-0.02465603225339720628078124828447869772290,-0.003393828565521777184190020718365596418140,0.05825657529860279371921875171552130227710,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,3.388517925493153488715776804125557866624e-121,3.390678281419017792636480950462244399136e-121,FINITE
1076,14.60000000000000000000000000000000000000,-0.02474075457672504019717165341465166530337,-0.003383964478577006193073406736343624633498,0.05817185297527495980282834658534833469663,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,3.388517925493153488715776804125557866624e-121,3.390678281419017792636480950462244399136e-121,FINITE
1077,14.62500000000000000000000000000000000000,-0.02482523083517730069633875567075045329838,-0.003374143333842075833408199988949119009966,0.05808737671682269930366124432924954670162,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,1.936295957424659136409015316643175923785e-121,1.936295957424659136409015316643175923785e-121,FINITE
1078,14.65000000000000000000000000000000000000,-0.02490946209919424543164273046708352204449,-0.003364364882419340883158729603263073754982,0.05800314545280575456835726953291647795551,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,1.936295957424659136409015316643175923785e-121,1.936295957424659136409015316643175923785e-121,FINITE
1079,14.67500000000000000000000000000000000000,-0.02499344943301623220244868398910858615270,-0.003354628877211843307160510369587108584585,0.05791915811898376779755131601089141384730,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,9.681479787123295682045076583215879618926e-122,9.756823178591322958587864469266398797597e-122,FINITE
1080,14.70000000000000000000000000000000000000,-0.02507719389472854067571283591262185806669,-0.003344935072907702038271469373462641906300,0.05783541365727145932428716408737814193331,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,1.452221968068494352306761487482381942839e-121,1.457255681491388302233693980639066144224e-121,FINITE
1081,14.72500000000000000000000000000000000000,-0.02516069653630580582655720980634277411171,-0.003335283225964660410489080896465255372498,0.05775191101569419417344279019365722588829,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
1082,14.75000000000000000000000000000000000000,-0.02524395840365606701637008019293254485814,-0.003325673094594789427030875635555526421377,0.05766864914834393298362991980706745514186,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,1.936295957424659136409015316643175923785e-121,1.936295957424659136409015316643175923785e-121,FINITE
1083,14.77500000000000000000000000000000000000,-0.02532698053666443658183914035044973827392,-0.003316104438749345069901292084909137768460,0.05758562701533556341816085964955026172608,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,1.936295957424659136409015316643175923785e-121,1.940074099470759108584346399935172402720e-121,FINITE
