tracer,q_bin_left,q_bin_right,q_bin_center,retained_data_count,retained_random_count,existing_selection_corrected_weight,empirical_q_mass,empirical_q_density,fixed_rho_q_support_density,fixed_rho_q_support_bin_mass,empirical_minus_fixed_q_density,empirical_minus_fixed_q_bin_mass,cumulative_empirical_q_mass,cumulative_fixed_q_mass,cumulative_q_residual,opening_branch,outer_exp_readout
QSO,13.096513161485747,13.533027431583623,13.314770296534686,48351.0,1113384.0,0.043427065594619646,0.0049913055783955915,0.011434461414689692,0.030345087233947445,0.013246063604982927,-0.018910625819257752,-0.008254758026587336,0.18266468421130716,0.37991998396727694,-0.19725529975596978,6.139956167015718,0.33155475012622765
QSO,13.533027431583623,13.9695417016815,13.751284566632561,46745.0,1083815.0,0.04313005448346812,0.004957168498313447,0.011356257602304565,0.030069734901192524,0.01312586838243072,-0.01871347729888796,-0.008168699884117274,0.18762185270962062,0.3930458523497077,-0.20542399964008706,6.308465586600965,0.31976949828251133
QSO,13.9695417016815,14.406055971779377,14.187798836730439,44157.0,1043714.0,0.04230756701548508,0.004862635602044885,0.01113969447311439,0.029775617285694396,0.012997481846178625,-0.018635922812580006,-0.00813484624413374,0.1924844883116655,0.4060433341958863,-0.21355884588422078,6.476975006186212,0.30840315812975083
QSO,14.406055971779377,14.842570241877253,14.624313106828314,43999.0,1005554.0,0.04375597929101769,0.005029109393715908,0.011521065262284046,0.02946441632830175,0.012861638187408563,-0.017943351066017705,-0.007832528793692655,0.1975135977053814,0.4189049723832948,-0.22139137467791342,6.645484425771459,0.29744083927721493
QSO,14.842570241877253,15.27908451197513,15.060827376926191,41301.0,969663.0,0.04259314834122783,0.004895458995584097,0.011214888792722434,0.02913771810877973,0.012719029752571685,-0.0179228293160573,-0.007823570756987589,0.2024090567009655,0.4316240021358665,-0.22921494543490098,6.8139938453567055,0.28686818061931973
QSO,15.27908451197513,15.715598782073005,15.497341647024069,39521.0,937037.0,0.042176562931879956,0.0048475786000499845,0.011105200750855311,0.028797017535567467,0.012570309090533954,-0.017691816784712155,-0.007722730490483969,0.20725663530101548,0.44419431122640046,-0.23693767592538498,6.982503264941953,0.27667133152196777
QSO,15.715598782073005,16.152113052170883,15.933855917121944,38830.0,898239.0,0.043229029245000494,0.004968544198526959,0.011382317919212329,0.02844372282324257,0.012416090907054061,-0.017061404904030242,-0.007447546708527103,0.21222517949954245,0.4566104021334545,-0.24438522263391205,7.1510126845272,0.2668369336776258
QSO,16.152113052170883,16.588627322268756,16.37037018721982,36116.0,857905.0,0.042097901282776067,0.004838537594801251,0.011084488930261939,0.028079159766883494,0.01225695393060273,-0.016994670836621553,-0.007418416335801478,0.2170637170943437,0.4688673560640572,-0.25180363896971353,7.319522104112446,0.257352103605372
QSO,16.588627322268756,17.025141592366637,16.806884457317697,34433.0,817907.0,0.04209891833668131,0.004838654490261749,0.011084756723249309,0.02770457582209034,0.01209344269335116,-0.01661981909884103,-0.0072547882030894115,0.22190237158460543,0.4809607987574084,-0.2590584271728029,7.4880315236976935,0.2482044157729859
QSO,17.025141592366637,17.46165586246451,17.243398727415574,33321.0,780041.0,0.04271698538922954,0.004909692251735293,0.011247495415520916,0.02732114399909492,0.011926069231003821,-0.016073648583574005,-0.007016376979268528,0.22681206383634073,0.4928868679884122,-0.26607480415207146,7.65654094328294,0.23938188631897125
QSO,17.46165586246451,17.89817013256239,17.67991299751345,31442.0,747014.0,0.04209024194995007,0.004837657266597222,0.011082472207638163,0.026929966579011737,0.011755314704997633,-0.015847494371373574,-0.00691765743840041,0.23164972110293794,0.5046421826934098,-0.27299246159047186,7.825050362868187,0.23087295735318536
QSO,17.89817013256239,18.334684402660265,18.11642726761133,30363.0,712638.0,0.0426064846387647,0.0048969918077918645,0.011218400275193474,0.026532078659958516,0.011581630950431162,-0.015313678384765042,-0.006684639142639297,0.23654671291072982,0.516223813643841,-0.27967710073311114,7.993559782453435,0.22266648181551024
QSO,18.334684402660265,18.77119867275814,18.552941537709202,28698.0,675987.0,0.04245347913495378,0.004879406064563768,0.0111781135207097,0.026128451540448065,0.01140544195296635,-0.014950338019738366,-0.006526035888402583,0.2414261189752936,0.5276292555968073,-0.2862031366215137,8.16206920203868,0.21475170887272782
QSO,18.77119867275814,19.20771294285602,18.98945580780708,26728.0,638340.0,0.04187110317385719,0.0048124704716669495,0.011024772387367395,0.025719995947128628,0.011227145257781306,-0.014695223559761232,-0.006414674786114356,0.24623858944696053,0.5388564008545886,-0.2926178114076281,8.330578621623928,0.20711826983446943
QSO,19.20771294285602,19.644227212953894,19.425970077904957,26160.0,603901.0,0.04331835847266356,0.004978811285797154,0.011405838541500195,0.02530756511367767,0.01104711331355142,-0.013901726572177473,-0.006068302027754266,0.25121740073275767,0.5499035141681401,-0.2986861134353824,8.499088041209175,0.19975616456978929
QSO,19.644227212953894,20.080741483051774,19.862484348002834,24826.0,569740.0,0.04357426194404465,0.005008223644351573,0.011473218603434351,0.024891957717343146,0.010865694754293354,-0.013418739113908795,-0.005857471109941781,0.2562256243771092,0.5607692089224334,-0.3045435845453242,8.667597460794422,0.1926557484065657
QSO,20.080741483051774,20.517255753149648,20.29899861810071,23046.0,539907.0,0.04268512910556818,0.004906030838186651,0.011239107571641673,0.024473920679366698,0.010683215621787012,-0.013234813107725025,-0.005777184783600361,0.26113165521529585,0.5714524245442204,-0.31032076932892455,8.836106880379669,0.18580771949656932
QSO,20.517255753149648,20.95377002324752,20.735512888198585,22757.0,520344.0,0.04373452946512307,0.00502664405017548,0.011515417466302818,0.024054151835244737,0.010499980531185286,-0.01253873436894192,-0.005473336481009805,0.26615829926547135,0.5819524050754057,-0.31579410580993433,9.004616299964916,0.17920310662964473
QSO,20.95377002324752,21.390284293345402,21.172027158296462,22198.0,496532.0,0.044706081380454836,0.005138309722914307,0.011771229659369739,0.023633302480566113,0.010316273782306753,-0.011862072821196374,-0.005177964059392446,0.27129660898838565,0.5922686788577124,-0.32097206986932675,9.173125719550162,0.17283325748104206
QSO,21.390284293345402,21.826798563443276,21.60854142839434,21281.0,475467.0,0.0447581009828232,0.00514428861483187,0.011784926558479831,0.023211979797867027,0.010132360418992514,-0.011427053239387195,-0.0049880718041606445,0.2764408976032175,0.602401039276705,-0.32596014167348747,9.341635139135409,0.16668982727650275
QSO,21.826798563443276,22.263312833541157,22.045055698492217,20329.0,457183.0,0.04446578284844362,0.005110690923741829,0.011707958419310884,0.022790749169771297,0.0099484872388266,-0.011082790750460413,-0.004837796315084771,0.28155158852695933,0.6123495265155315,-0.3307979379885722,9.510144558720656,0.16076476786024868
QSO,22.263312833541157,22.69982710363903,22.481569968590094,20273.0,438194.0,0.046264896370100915,0.005317472690685058,0.012181669775635956,0.022370136383420496,0.009764883755398685,-0.01018846660778454,-0.004447411064713627,0.2868690612176444,0.6221144102709302,-0.3352453490532858,9.678653978305904,0.15505031715155487
QSO,22.69982710363903,23.136341373736904,22.918084238687968,19404.0,425798.0,0.04557090451340776,0.005237708484233522,0.01199893988129905,0.02195062973099958,0.009581763115215967,-0.00995168984970053,-0.004344054630982445,0.2921067697018779,0.6316961733861461,-0.33958940368426827,9.84716339789115,0.14953898897609222
QSO,23.136341373736904,23.572855643834785,23.354598508785845,19117.0,418530.0,0.04567653453754809,0.005249849109475376,0.0120267525464819,0.021532682010967603,0.00939932297126729,-0.009505929464485703,-0.004149473861791915,0.2973566188113533,0.6410954963574135,-0.3437388775460602,10.015672817476396,0.14422356325871974
QSO,23.572855643834785,24.00936991393266,23.791112778883722,19542.0,419659.0,0.046566378893339595,0.005352123694141678,0.012261050922668904,0.021116712434387185,0.009217746315163216,-0.008855661511718281,-0.003865622621021538,0.30270874250549495,0.6503132426725767,-0.3476045001670818,10.184182237061643,0.13909707656487785
QSO,24.00936991393266,24.44588418403054,24.2276270489816,19954.0,405890.0,0.049161102761832026,0.005650349225659217,0.01294424859098472,0.020703108440584275,0.00903720226969892,-0.0077588598495995555,-0.0033868530440397037,0.30835909173115417,0.6593504449422757,-0.3509913532111215,10.352691656646892,0.13415281297819215
QSO,24.44588418403054,24.882398454128413,24.664141319079476,18352.0,376277.0,0.04877257977500618,0.005605694194863882,0.01284194945930861,0.020292227426160825,0.008857846843590646,-0.0074502779668522146,-0.0032521526487267645,0.31396478592601806,0.6682082917858664,-0.3542435058598483,10.521201076232138,0.12938429530233606
QSO,24.882398454128413,25.318912724226287,25.10065558917735,16798.0,348988.0,0.04813346017628113,0.005532236751338766,0.012673667575858052,0.019884398391238043,0.008679823650086608,-0.007210730815379991,-0.0031475868987478417,0.31949702267735686,0.676888115435953,-0.3573910927585961,10.689710495817383,0.12478527657562723
QSO,25.318912724226287,25.755426994324168,25.537169859275227,15786.0,323225.0,0.04883904400959084,0.0056133332858386885,0.012859449668346457,0.019479923506622532,0.008503264591055885,-0.006620473838276075,-0.0028899313052171962,0.32511035596319554,0.6853913800270088,-0.3602810240638133,10.85821991540263,0.12034973188724116
QSO,25.755426994324168,26.19194126442204,25.973684129373105,14467.0,297842.0,0.04857273319410963,0.005582724755405006,0.012789329325140429,0.019079079605442504,0.008328290508108963,-0.006289750280302075,-0.0027455657527039575,0.33069308071860054,0.6937196705351178,-0.3630265898165173,11.026729334987879,0.11607185048432088
QSO,26.19194126442204,26.628455534519922,26.410198399470982,13340.0,274534.0,0.04859143129812701,0.005584873828790681,0.012794252585461569,0.01868211960263692,0.008155011802226365,-0.005887867017175351,-0.0025701379734356846,0.33627795454739123,0.7018746823373442,-0.36559672778995295,11.195238754573126,0.11194602815964258
QSO,26.628455534519922,27.064969804617796,26.84671266956886,12460.0,253599.0,0.04913268585443949,0.005647083118072921,0.012936766343988599,0.018289273845547373,0.007983529023309243,-0.005352507501558775,-0.002336445905236322,0.34192503766546417,0.7098582113606534,-0.36793317369518924,11.363748174158372,0.10796685990986524
QSO,27.064969804617796,27.50148407471567,27.283226939666733,11269.0,232953.0,0.048374564826381285,0.005559948201986979,0.01273715106894523,0.017900751398717343,0.007813933431014592,-0.005163600329772113,-0.0022539852290276137,0.34748498586745113,0.717672144791668,-0.37018715892421683,11.53225759374362,0.10412913285474518
QSO,27.50148407471567,27.93799834481355,27.71974120976461,10252.0,213460.0,0.048027733533214656,0.005520085021165495,0.01264582947065559,0.017516741265862723,0.007646307528161495,-0.004870911795207133,-0.0021262225069960004,0.35300507088861666,0.7253184523198295,-0.37231338143121284,11.700767013328866,0.10042781940804064
QSO,27.93799834481355,28.374512614911424,28.156255479862487,9379.0,195336.0,0.04801470287095057,0.005518587337258964,0.012642398462761838,0.017137413551866956,0.007480725567958614,-0.004495015089105117,-0.00196213823069965,0.3585236582258756,0.7327991778877881,-0.3742755196619125,11.869276432914113,0.09685807069115929
QSO,28.374512614911424,28.811026885009305,28.592769749960365,8728.0,176423.0,0.049472007618054335,0.00568608318838418,0.013026110663253172,0.016762920567511,0.007317254036235818,-0.003736809904257829,-0.0016311708478516374,0.3642097414142598,0.740116431924024,-0.37590669050976416,12.03778585249936,0.09341521018092012
QSO,28.811026885009305,29.24754115510718,29.029284020058242,7713.0,162982.0,0.047324244395086576,0.005439229241218106,0.012460598916957609,0.01639339787954971,0.007155952109815672,-0.003932798962592103,-0.0017167228685975667,0.3696489706554779,0.7472723840338397,-0.37762341337836175,12.206295272084606,0.09009472758310876
QSO,29.24754115510718,29.684055425205052,29.465798290156116,7215.0,151580.0,0.04759862778730703,0.005470765596195282,0.012532844791004534,0.016028965308614786,0.006996872092114121,-0.0034961205176102517,-0.0015261064959188391,0.3751197362516732,0.7542692561259537,-0.3791495198742805,12.374804691669853,0.08689227292379921
QSO,29.684055425205052,30.120569695302933,29.902312560253993,6691.0,138348.0,0.04836354699742678,0.005558681863808946,0.01273425004539372,0.015669727877336226,0.006840059827007837,-0.002935477831942505,-0.0012813779631988915,0.38067841811548214,0.7611093159529616,-0.38043089783747946,12.5433141112551,0.08380365085070259
QSO,30.120569695302933,30.557083965400807,30.33882683035187,5895.0,127370.0,0.04628248410143676,0.005319494142982743,0.012186300671888745,0.015315776710955308,0.006685555091964669,-0.0031294760390665633,-0.0013660609489819257,0.38599791225846486,0.7677948710449263,-0.3817969587864614,12.711823530840347,0.08082481513707644
QSO,30.557083965400807,30.993598235498688,30.775341100449747,5821.0,117746.0,0.04943692354729672,0.005682050787951695,0.013016872934480684,0.014967189892603433,0.006533391971386166,-0.0019503169581227484,-0.000851341183434471,0.39167996304641656,0.7743282630163124,-0.38264829996989586,12.880332950425593,0.07795186338099505
QSO,30.993598235498688,31.43011250559656,31.211855370547624,5205.0,108045.0,0.04817437178953214,0.005536938942487187,0.012684439712006928,0.014624033275345831,0.0063835992110746025,-0.0019395935633389032,-0.0008466602685874153,0.39721690198890375,0.780711862227387,-0.38349496023848323,13.048842370010842,0.07518103189303646
QSO,31.43011250559656,31.866626775694435,31.648369640645498,4918.0,99287.0,0.04953317151288689,0.0056931130828818625,0.013042215278793458,0.01428636125297034,0.006236200554694892,-0.0012441459741768818,-0.0005430874718130299,0.4029100150717856,0.7869480627820818,-0.38403804771029626,13.217351789596087,0.07250869076568849
QSO,31.866626775694435,32.30314104579231,32.08488391074337,4315.0,90067.0,0.04790877902006284,0.005506412940933033,0.012614508432217817,0.013954217491432488,0.006091215063059634,-0.001339709059214671,-0.0005848021221266011,0.4084164280127186,0.7930392778451415,-0.3846228498324229,13.385861209181334,0.06993133911801508
QSO,32.30314104579231,32.73965531589019,32.521398180841246,3957.0,81888.0,0.048322098475967176,0.0055539179629202975,0.012723336539891187,0.013627635622780448,0.005948657417037886,-0.0009042990828892605,-0.00039473945411758887,0.4139703459756389,0.7989879352621794,-0.38501758928654045,13.554370628766579,0.0674456005093528
QSO,32.73965531589019,33.17616958598806,32.957912450939126,3790.0,74860.0,0.05062783863211328,0.005818929046356905,0.01333044403119331,0.013306639903303809,0.005808538204845903,2.3804127889501606e-05,1.0390841511002252e-05,0.4197892750219958,0.8047964734670253,-0.3850071984450295,13.722880048351827,0.06504821851602954
QSO,33.17616958598806,33.612683856085944,33.39442672103701,3291.0,67735.0,0.04858640289362959,0.005584295887290956,0.012792928593236538,0.01299124583757,0.005670864194449001,-0.0001983172443334614,-8.65683071580442e-05,0.4253735709092868,0.8104673376614743,-0.3850937667521875,13.891389467937076,0.06273605246531047
QSO,33.612683856085944,34.04919812618382,33.83094099113488,3004.0,60832.0,0.04938190426091531,0.005675727126261117,0.013002386210623827,0.012681460769945356,0.005535638591767517,0.00032092544067847083,0.00014008853449360044,0.4310492980355479,0.8160029762532418,-0.3849536782176939,14.059898887522321,0.060506073320982734
QSO,34.04919812618382,34.48571239628169,34.267455261232755,2631.0,55649.0,0.04727847760067566,0.005433969018057258,0.01244854839874736,0.01237728444512069,0.005402861285355624,7.126395362666918e-05,3.1107732701634444e-05,0.4364832670536052,0.8214058375385974,-0.38492257048499223,14.228408307107568,0.05835535971518865
QSO,34.48571239628169,34.92222666637957,34.70396953133063,2442.0,50100.0,0.04874251497005988,0.00560223868557291,0.012834033316520683,0.012078709539096403,0.005272529078182976,0.0007553237774242799,0.00032970960738993357,0.4420855057391781,0.8266783666167804,-0.3845928608776023,14.396917726692813,0.056281094121309126
QSO,34.92222666637957,35.358740936477446,35.14048380142851,2358.0,45661.0,0.051641444558813865,0.00593542821218731,0.01359732915686007,0.011785722162029055,0.005144635907134447,0.0018116069948310148,0.0007907923050528625,0.4480209339513654,0.8318230025239148,-0.38380206857254945,14.565427146278061,0.054280559162883664
QSO,35.358740936477446,35.79525520657533,35.57699807152639,1931.0,41405.0,0.04663687960391257,0.0053602267189522546,0.012279613946527605,0.011498302334253075,0.00501917305080124,0.0007813116122745295,0.00034105366815101457,0.45338116067031764,0.8368421755747161,-0.38346101490439843,14.73393656586331,0.052351134053731145
QSO,35.79525520657533,36.2317694766732,36.01351234162426,1686.0,37191.0,0.045333548439138505,0.005210427877511778,0.011936443398158586,0.011216424436759827,0.00489612932612017,0.0007200189613987586,0.0003142985513916079,0.45859158854782944,0.8417383049008362,-0.3831467163530068,14.902445985448557,0.05049029116460805
QSO,36.2317694766732,36.668283746771074,36.45002661172214,1655.0,33262.0,0.04975647886477061,0.005718778994586752,0.013101012696113022,0.010940057637351714,0.004775491274397252,0.0021609550587613074,0.0009432877201895002,0.46431036754241617,0.8465137961752335,-0.3822034286328173,15.070955405033802,0.04869559271190628
QSO,36.668283746771074,37.104798016868955,36.88654088182001,1525.0,29525.0,0.05165114309906858,0.005936542917438812,0.01359988280820154,0.010669166293615332,0.004657243337210409,0.002930716514586207,0.0012792995802284029,0.470246910459855,0.8511710395124439,-0.3809241290525889,15.239464824619048,0.04696468756405253
QSO,37.104798016868955,37.54131228696683,37.32305515191789,1288.0,26697.0,0.04824512117466382,0.00554507054879861,0.012703068212535902,0.010403710333844959,0.004541368022688038,0.002299357878690943,0.0010037025261105722,0.4757919810086536,0.8557124075351319,-0.3799204265264783,15.407974244204297,0.04529530816142568
QSO,37.54131228696683,37.97782655706471,37.75956942201577,1218.0,23663.0,0.05147276338587668,0.0059160407802269985,0.013552914957168361,0.010143645616952213,0.004427846062615463,0.003409269340216148,0.0014881947176115353,0.4817080217888806,0.8601402535977474,-0.37843223180886676,15.576483663789546,0.04368526754575688
QSO,37.97782655706471,38.41434082716258,38.196083692113646,888.0,20518.0,0.04327907203431133,0.004974295884716795,0.011395494318207456,0.009888924272398215,0.004316656560819054,0.0015065700458092406,0.0006576393238977409,0.48668231767359743,0.8644569101585664,-0.377774592484969,15.74499308337479,0.042132456495120874
QSO,38.41434082716258,38.85085509726046,38.63259796221152,929.0,18472.0,0.05029233434387181,0.005780367738966088,0.013242104863307297,0.009639495021087732,0.004207777133242199,0.0036026098422195646,0.001572590605723889,0.4924626854125635,0.8686646872918086,-0.3762020018792451,15.913502502960036,0.04063484076076515
QSO,38.85085509726046,39.28736936735834,39.069112232309394,850.0,16391.0,0.05185772680129339,0.00596028669038782,0.013654276844262911,0.00939530347817527,0.004101184040123758,0.004258973366087642,0.0018591026502640618,0.49842297210295133,0.8727658713319323,-0.37434289922898095,16.082011922545284,0.039190458402157395
QSO,39.28736936735834,39.72388363745621,39.505626502407274,665.0,14785.0,0.044978018261751775,0.005169564887268702,0.011842831360609585,0.00915629243864227,0.00399685231065661,0.0026865389219673155,0.0011727125766120916,0.50359253699022,0.8767627236425889,-0.3731701866523689,16.250521342130533,0.037797417216759575
QSO,39.72388363745621,40.16039790755409,39.942140772505155,712.0,13267.0,0.05366699329162584,0.006168235392478329,0.014130661504136412,0.008922402146499675,0.00389475586049907,0.005208259357636738,0.0022734795319792585,0.5097607723826983,0.8806574795030879,-0.3708967071203896,16.41903076171578,0.036453892261161906
QSO,40.16039790755409,40.596912177651966,40.37865504260303,601.0,12328.0,0.04875081116158339,0.005603192211362962,0.012836217725726662,0.008693570548417134,0.003794867602486677,0.0041426471773095275,0.001808324608876285,0.5153639645940613,0.8844523471055746,-0.3690883825115133,16.587540181301023,0.03515812346032908
QSO,40.596912177651966,41.03342644774984,40.8151693127009,504.0,11318.0,0.04453083583672027,0.005118167812608958,0.011725087043457665,0.008469733532542384,0.003697159550881224,0.0032553535109152813,0.0014210082617277342,0.5204821324066703,0.8881495066564559,-0.3676673742497856,16.75604960088627,0.03390841330182675
QSO,41.03342644774984,41.46994071784772,41.251683582798776,486.0,10443.0,0.04653835104854927,0.005348902303607068,0.012253671116886211,0.008250825153245652,0.0036016029194742617,0.004002845963640559,0.0017472993841328066,0.5258310347102774,0.8917511095759302,-0.3659200748656528,16.924559020471516,0.03270312461200793
QSO,41.46994071784772,41.906454987945594,41.68819785289666,458.0,9792.0,0.046772875816993464,0.005375857493164073,0.012315422109702661,0.008036777842489727,0.0035081682138531673,0.004278644267212934,0.001867689279310906,0.5312068922034414,0.8952592777897833,-0.3640523855863419,17.093068440056765,0.03154067841124555
QSO,41.906454987945594,42.342969258043475,42.12471212299454,405.0,9073.0,0.04463793673536868,0.005130477493347351,0.011753286993795025,0.007827522608487972,0.0034168253181187866,0.003925764385307054,0.0017136521752285647,0.5363373696967888,0.8986761031079021,-0.36233873341111333,17.261577859642014,0.030419551845401797
QSO,42.342969258043475,42.77948352814135,42.56122639309241,354.0,8261.0,0.042851954969132064,0.004925205029489372,0.01128303326346023,0.007622989222289846,0.00332754357633181,0.0036600440411703843,0.001597661453157562,0.5412625747262781,0.9020036466842339,-0.3607410719579558,17.43008727922726,0.029338276190824224
QSO,42.77948352814135,43.21599779823922,42.997740663190285,310.0,7481.0,0.04143831038631199,0.004762727275225157,0.010910816899885713,0.0074231063929040145,0.003240291868957356,0.0034877105069816986,0.0015224354062678015,0.5460253020015033,0.9052439385531913,-0.35921863655168795,17.598596698812504,0.02829543493025494
QSO,43.21599779823922,43.6525120683371,43.43425493328816,306.0,6791.0,0.04505963775585334,0.005178945853508001,0.011864321989626392,0.007227801931528711,0.0031550386845533083,0.004636520058097681,0.002023907168954693,0.5512042478550113,0.9083989772377447,-0.35719472938273333,17.767106118397752,0.0272896618971327
QSO,43.6525120683371,44.08902633843498,43.87076920338604,310.0,5972.0,0.05190890823844608,0.005966169247481481,0.013667753052251345,0.0070370029054553475,0.0030717521869514574,0.006630750146795998,0.0028944170605300235,0.5571704171024928,0.9114707294246961,-0.35430031232220327,17.935615537983,0.02631963948585632
QSO,44.08902633843498,44.52554060853286,44.30728347348392,226.0,5519.0,0.04094944736365284,0.004706539625917988,0.010782097970961241,0.006850635782162044,0.0029904002781568893,0.003931462188799197,0.0017161393477610983,0.5618769567284108,0.914461129702853,-0.3525841729744422,18.10412495756825,0.025384096925665133
QSO,44.52554060853286,44.96205487863073,44.743797743581794,206.0,4895.0,0.04208375893769152,0.0048369121392254355,0.01108076521333637,0.0066686265641005115,0.002910950657183626,0.004412138649235859,0.0019259614820418096,0.5667138688676362,0.9173720803600366,-0.3506582114924004,18.272634377153494,0.024481808615875057
QSO,44.96205487863073,45.398569148728605,45.18031201367967,247.0,4282.0,0.05768332554880897,0.0066298540011842325,0.01518817242721002,0.006490900914666768,0.002833370875043385,0.008697271512543254,0.0037964831261408476,0.5733437228688204,0.92020545123508,-0.3468617283662596,18.44114379673874,0.02361159252028932
QSO,45.398569148728605,45.835083418826486,45.61682628377754,201.0,3802.0,0.05286691215149921,0.00607627777565105,0.013919998020427945,0.006317384275793883,0.002757628386075996,0.007602613744634062,0.003318649389575054,0.5794200006444714,0.922963079621156,-0.34354307897668457,18.609653216323984,0.02277230861868068
QSO,45.835083418826486,46.27159768892436,46.05334055387542,142.0,3303.0,0.042991220102936725,0.004941211518293472,0.011319702142121428,0.00614800197762359,0.0026836905958226454,0.0051717001644978385,0.002257520922470827,0.5843612121627649,0.9256467702169786,-0.3412855580542137,18.778162635909233,0.021962857413316224
QSO,46.27159768892436,46.70811195902224,46.4898548239733,152.0,2831.0,0.053691275167785234,0.006171026238745945,0.014137054986454851,0.005982679340651405,0.002611524905614119,0.008154375645803447,0.0035595013331318264,0.5905322384015109,0.9282582951225927,-0.3377260567210818,18.94667205549448,0.02118217848856843
QSO,46.70811195902224,47.144626229120114,46.92636909407118,138.0,2523.0,0.054696789536266346,0.006286595398389523,0.014401809583407123,0.005821341770759437,0.0025410987540533192,0.008580467812647687,0.0037454966443362034,0.5968188337999004,0.930799393876646,-0.3339805600767456,19.11518147507973,0.020429249121725442
QSO,47.144626229120114,47.58114049921799,47.36288336416905,78.0,2251.0,0.0346512661039538,0.0039826558722070955,0.009123770160627551,0.005663914847499117,0.0024723796555525864,0.003459855313128434,0.001510276216654509,0.6008014896721076,0.9332717735321986,-0.33247028386009103,19.283690894664975,0.019703082943180596
QSO,47.58114049921799,48.01765476931587,47.799397634266924,82.0,1859.0,0.04410973641742873,0.00506976859770024,0.011614210450813971,0.005510324405996859,0.0024053352360862575,0.006103886044817112,0.002664433361613982,0.6058712582698078,0.9356771087682848,-0.329805850498477,19.45220031425022,0.019002728644246233
QSO,48.01765476931587,48.45416903941374,48.235911904364805,100.0,1560.0,0.0641025641025641,0.007367651519015592,0.01687837494376448,0.005360496612808099,0.0023399332663020514,0.011517878330956383,0.005027718252713541,0.6132389097888234,0.9380170420345868,-0.32477813224576335,19.62070973383547,0.018327268730898634
QSO,48.45416903941374,48.89068330951162,48.672426174462686,48.0,1288.0,0.037267080745341616,0.004283305479378009,0.009812521085318817,0.005214358036066727,0.0022761416921426867,0.00459816304925209,0.0020071637872353222,0.6175222152682015,0.9402931837267295,-0.32277096845852804,19.789219153420717,0.01767581832182176
QSO,48.89068330951162,49.327197579609496,49.10894044456056,27.0,1149.0,0.02349869451697128,0.0027008310007044104,0.006187268517244212,0.005071835710218743,0.0022139286631024657,0.0011154328070254686,0.00048690233760194466,0.6202230462689059,0.942507112389832,-0.3222840661209261,19.957728573005962,0.01704752398917493
QSO,49.327197579609496,49.76371184970737,49.54545471465843,58.0,1023.0,0.056695992179863146,0.006516374481334612,0.014928204935599319,0.004932857195654975,0.0021532625582583757,0.009995347739944344,0.004363111923076236,0.6267394207502405,0.9446603749480904,-0.31792095419784994,20.126237992591207,0.016441562640565906
QSO,49.76371184970737,50.20022611980525,49.98196898475631,53.0,824.0,0.06432038834951456,0.007392687228060791,0.016935728645029423,0.004797350633509618,0.0020941120101900567,0.012138378011519804,0.005298575217870734,0.6341321079783012,0.9467544869582805,-0.31262237897997924,20.294747412176456,0.015857140440764708
QSO,50.20022611980525,50.636740389903125,50.41848325485419,22.0,646.0,0.034055727554179564,0.0039142074323934226,0.00896696328281729,0.004665244795899329,0.002036445926909899,0.004301718486917961,0.0018777615054835235,0.6380463154106947,0.9487909328851903,-0.31074461747449567,20.463256831761704,0.01529349177174565
QSO,50.636740389903125,51.073254660001005,50.85499752495207,49.0,538.0,0.09107806691449814,0.010468090745605054,0.023981096295563865,0.004536469131861376,0.0019802335119160357,0.019444627163702488,0.00848785723368902,0.6485144061562997,0.9507711663971063,-0.3022567602408066,20.631766251346953,0.014749878229695033
QSO,51.073254660001005,51.50976893009888,51.29151179504994,15.0,438.0,0.03424657534246575,0.003936142592350796,0.009017214011052257,0.004410953809222151,0.0019254442824680426,0.0046062602018301065,0.0020106983098827536,0.6524505487486505,0.9526966106795743,-0.30024606193092385,20.800275670932198,0.01422558765767058
QSO,51.50976893009888,51.94628320019675,51.728026065147816,12.0,341.0,0.03519061583577713,0.004044646229793897,0.009265782373820267,0.004288629752640102,0.0018720480861937187,0.004977152621180165,0.0021725981436001786,0.6564951949784444,0.954568658765768,-0.2980734637873236,20.968785090517443,0.01371993321264549
QSO,51.94628320019675,52.38279747029463,52.16454033524569,13.0,224.0,0.05803571428571429,0.006670355928823046,0.015280957315157951,0.004169428678031071,0.0018200151161159048,0.011111528637126881,0.004850340812707141,0.6631655509072675,0.956388673881884,-0.2932231229746165,21.137294510102688,0.013232252465714746
QSO,52.38279747029463,52.81931174039251,52.60105460534357,8.0,174.0,0.04597701149425287,0.0052843845377767,0.012105868925182799,0.00405328312359396,0.0017693159241956471,0.008052585801588838,0.0035150686135810533,0.6684499354450442,0.9581579898060796,-0.2897080543610354,21.305803929687936,0.012761906534284979
QSO,52.81931174039251,53.25582601049039,53.03756887544145,6.0,111.0,0.05405405405405406,0.006212722361980716,0.014232575628255223,0.003940126477628015,0.0017199214334751268,0.010292449150627207,0.004492800928505589,0.6746626578070248,0.9598779112395547,-0.28521525343252985,21.474313349273185,0.012308279245110987
QSO,53.25582601049039,53.69234028058826,53.474083145539325,1.0,70.0,0.014285714285714285,0.0016419337670949034,0.0037614664160389413,0.003829893003335396,0.0016718029489039038,-6.842658729645486e-05,-2.986918180900044e-05,0.6763045915741197,0.9615497141884586,-0.2852451226143389,21.642822768858434,0.011870776327082545
